"","Year","Plot","Subplot","Treatment","Functional.group","Mass.g.m.2."
"601",2008,47,"na","Control","F",0
"602",2008,47,"na","Control","L",0
"603",2008,47,"na","Control","S",0
"604",2008,47,"na","Control","NA",0
"605",2008,47,"na","Control","C4",0
"606",2008,47,"na","Control","O",0
"607",2008,47,"na","Control","W",0
"608",2008,47,"na","Control","G",0
"609",2008,47,"na","Control","moss_lichen",0
"610",2008,47,"na","Control","moss",0
"611",2008,47,"na","Control","lichen",0
"612",2008,48,"na","FoliarFungicide","Unknown",157.5
"613",2008,48,"na","FoliarFungicide","C3",0
"614",2008,48,"na","FoliarFungicide","F",0
"615",2008,48,"na","FoliarFungicide","L",0
"616",2008,48,"na","FoliarFungicide","S",0
"617",2008,48,"na","FoliarFungicide","NA",0
"618",2008,48,"na","FoliarFungicide","C4",0
"619",2008,48,"na","FoliarFungicide","O",0
"620",2008,48,"na","FoliarFungicide","W",0
"621",2008,48,"na","FoliarFungicide","G",0
"622",2008,48,"na","FoliarFungicide","moss_lichen",0
"623",2008,48,"na","FoliarFungicide","moss",0
"624",2008,48,"na","FoliarFungicide","lichen",0
"625",2009,1,"na","Insecticide","Unknown",0
"626",2009,1,"na","Insecticide","C3",90.3
"627",2009,1,"na","Insecticide","F",16.05
"628",2009,1,"na","Insecticide","L",0.95
"629",2009,1,"na","Insecticide","S",1.55
"630",2009,1,"na","Insecticide","NA",70.25
"631",2009,1,"na","Insecticide","C4",0
"632",2009,1,"na","Insecticide","O",0
"633",2009,1,"na","Insecticide","W",0
"634",2009,1,"na","Insecticide","G",0
"635",2009,1,"na","Insecticide","moss_lichen",0
"636",2009,1,"na","Insecticide","moss",0
"637",2009,1,"na","Insecticide","lichen",0
"638",2009,2,"na","Control","Unknown",0
"639",2009,2,"na","Control","C3",47.2
"640",2009,2,"na","Control","F",19.6
"641",2009,2,"na","Control","L",3.05
"642",2009,2,"na","Control","S",4.45
"643",2009,2,"na","Control","NA",99.75
"644",2009,2,"na","Control","C4",26.65
"645",2009,2,"na","Control","O",0
"646",2009,2,"na","Control","W",0
"647",2009,2,"na","Control","G",0
"648",2009,2,"na","Control","moss_lichen",0
"649",2009,2,"na","Control","moss",0
"650",2009,2,"na","Control","lichen",0
"651",2009,3,"na","FoliarFungicide","Unknown",0
"652",2009,3,"na","FoliarFungicide","C3",62.6
"653",2009,3,"na","FoliarFungicide","F",1.45
"654",2009,3,"na","FoliarFungicide","L",7.9
"655",2009,3,"na","FoliarFungicide","S",2.35
"656",2009,3,"na","FoliarFungicide","NA",126
"657",2009,3,"na","FoliarFungicide","C4",100.55
"658",2009,3,"na","FoliarFungicide","O",0
"659",2009,3,"na","FoliarFungicide","W",0
"660",2009,3,"na","FoliarFungicide","G",0
"661",2009,3,"na","FoliarFungicide","moss_lichen",0
"662",2009,3,"na","FoliarFungicide","moss",0
"663",2009,3,"na","FoliarFungicide","lichen",0
"664",2009,4,"na","SoilDrenchFungicide","Unknown",0
"665",2009,4,"na","SoilDrenchFungicide","C3",33.65
"666",2009,4,"na","SoilDrenchFungicide","F",2.45
"667",2009,4,"na","SoilDrenchFungicide","L",26
"668",2009,4,"na","SoilDrenchFungicide","S",0.85
"669",2009,4,"na","SoilDrenchFungicide","NA",88.7
"670",2009,4,"na","SoilDrenchFungicide","C4",25.75
"671",2009,4,"na","SoilDrenchFungicide","O",0
"672",2009,4,"na","SoilDrenchFungicide","W",0
"673",2009,4,"na","SoilDrenchFungicide","G",0
"674",2009,4,"na","SoilDrenchFungicide","moss_lichen",0
"675",2009,4,"na","SoilDrenchFungicide","moss",0
"676",2009,4,"na","SoilDrenchFungicide","lichen",0
"677",2009,5,"na","AllPesticides","Unknown",0
"678",2009,5,"na","AllPesticides","C3",75.2
"679",2009,5,"na","AllPesticides","F",0.525
"680",2009,5,"na","AllPesticides","L",13.2
"681",2009,5,"na","AllPesticides","S",2.8
"682",2009,5,"na","AllPesticides","NA",113.45
"683",2009,5,"na","AllPesticides","C4",84.5
"684",2009,5,"na","AllPesticides","O",0
"685",2009,5,"na","AllPesticides","W",0
"686",2009,5,"na","AllPesticides","G",0
"687",2009,5,"na","AllPesticides","moss_lichen",0
"688",2009,5,"na","AllPesticides","moss",0
"689",2009,5,"na","AllPesticides","lichen",0
"690",2009,6,"na","Fenced","Unknown",0
"691",2009,6,"na","Fenced","C3",35.95
"692",2009,6,"na","Fenced","F",0
"693",2009,6,"na","Fenced","L",0
"694",2009,6,"na","Fenced","S",6.5
"695",2009,6,"na","Fenced","NA",103.95
"696",2009,6,"na","Fenced","C4",61.7
"697",2009,6,"na","Fenced","O",0
"698",2009,6,"na","Fenced","W",0
"699",2009,6,"na","Fenced","G",0
"700",2009,6,"na","Fenced","moss_lichen",0
"701",2009,6,"na","Fenced","moss",0
"702",2009,6,"na","Fenced","lichen",0
"703",2009,7,"na","AllPesticides","Unknown",0
"704",2009,7,"na","AllPesticides","C3",125.85
"705",2009,7,"na","AllPesticides","F",34.3
"706",2009,7,"na","AllPesticides","L",1
"707",2009,7,"na","AllPesticides","S",4
"708",2009,7,"na","AllPesticides","NA",147.95
"709",2009,7,"na","AllPesticides","C4",0
"710",2009,7,"na","AllPesticides","O",3.7
"711",2009,7,"na","AllPesticides","W",0
"712",2009,7,"na","AllPesticides","G",0
"713",2009,7,"na","AllPesticides","moss_lichen",3.7
"714",2009,7,"na","AllPesticides","moss",0
"715",2009,7,"na","AllPesticides","lichen",0
"716",2009,8,"na","Control","Unknown",0
"717",2009,8,"na","Control","C3",67.9
"718",2009,8,"na","Control","F",0
"719",2009,8,"na","Control","L",0.25
"720",2009,8,"na","Control","S",2.5
"721",2009,8,"na","Control","NA",146.65
"722",2009,8,"na","Control","C4",0
"723",2009,8,"na","Control","O",0
"724",2009,8,"na","Control","W",0
"725",2009,8,"na","Control","G",0
"726",2009,8,"na","Control","moss_lichen",0
"727",2009,8,"na","Control","moss",0
"728",2009,8,"na","Control","lichen",0
"729",2009,9,"na","Insecticide","Unknown",0
"730",2009,9,"na","Insecticide","C3",116.05
"731",2009,9,"na","Insecticide","F",3.5
"732",2009,9,"na","Insecticide","L",51.4
"733",2009,9,"na","Insecticide","S",1.9
"734",2009,9,"na","Insecticide","NA",183.75
"735",2009,9,"na","Insecticide","C4",0
"736",2009,9,"na","Insecticide","O",0
"737",2009,9,"na","Insecticide","W",0
"738",2009,9,"na","Insecticide","G",0
"739",2009,9,"na","Insecticide","moss_lichen",0
"740",2009,9,"na","Insecticide","moss",0
"741",2009,9,"na","Insecticide","lichen",0
"742",2009,10,"na","FoliarFungicide","Unknown",0
"743",2009,10,"na","FoliarFungicide","C3",92.55
"744",2009,10,"na","FoliarFungicide","F",0
"745",2009,10,"na","FoliarFungicide","L",1.4
"746",2009,10,"na","FoliarFungicide","S",0.85
"747",2009,10,"na","FoliarFungicide","NA",0
"748",2009,10,"na","FoliarFungicide","C4",0
"749",2009,10,"na","FoliarFungicide","O",0.2
"750",2009,10,"na","FoliarFungicide","W",0
"751",2009,10,"na","FoliarFungicide","G",0
"752",2009,10,"na","FoliarFungicide","moss_lichen",0
"753",2009,10,"na","FoliarFungicide","moss",0
"754",2009,10,"na","FoliarFungicide","lichen",0
"755",2009,11,"na","SoilDrenchFungicide","Unknown",0
"756",2009,11,"na","SoilDrenchFungicide","C3",80.75
"757",2009,11,"na","SoilDrenchFungicide","F",1.9
"758",2009,11,"na","SoilDrenchFungicide","L",17.6
"759",2009,11,"na","SoilDrenchFungicide","S",2.2
"760",2009,11,"na","SoilDrenchFungicide","NA",224.65
"761",2009,11,"na","SoilDrenchFungicide","C4",0
"762",2009,11,"na","SoilDrenchFungicide","O",0
"763",2009,11,"na","SoilDrenchFungicide","W",0
"764",2009,11,"na","SoilDrenchFungicide","G",0
"765",2009,11,"na","SoilDrenchFungicide","moss_lichen",0
"766",2009,11,"na","SoilDrenchFungicide","moss",0
"767",2009,11,"na","SoilDrenchFungicide","lichen",0
"768",2009,12,"na","Fenced","Unknown",0
"769",2009,12,"na","Fenced","C3",78.6
"770",2009,12,"na","Fenced","F",1.7
"771",2009,12,"na","Fenced","L",8.2
"772",2009,12,"na","Fenced","S",0.95
"773",2009,12,"na","Fenced","NA",131.05
"774",2009,12,"na","Fenced","C4",0
"775",2009,12,"na","Fenced","O",17.75
"776",2009,12,"na","Fenced","W",0
"777",2009,12,"na","Fenced","G",0
"778",2009,12,"na","Fenced","moss_lichen",17.75
"779",2009,12,"na","Fenced","moss",17.75
"780",2009,12,"na","Fenced","lichen",0
"781",2009,13,"na","AllPesticides","Unknown",0
"782",2009,13,"na","AllPesticides","C3",108.15
"783",2009,13,"na","AllPesticides","F",4.65
"784",2009,13,"na","AllPesticides","L",29.15
"785",2009,13,"na","AllPesticides","S",2.15
"786",2009,13,"na","AllPesticides","NA",74.35
"787",2009,13,"na","AllPesticides","C4",0
"788",2009,13,"na","AllPesticides","O",0
"789",2009,13,"na","AllPesticides","W",0
"790",2009,13,"na","AllPesticides","G",0
"791",2009,13,"na","AllPesticides","moss_lichen",0
"792",2009,13,"na","AllPesticides","moss",0
"793",2009,13,"na","AllPesticides","lichen",0
"794",2009,14,"na","Control","Unknown",0
"795",2009,14,"na","Control","C3",80.05
"796",2009,14,"na","Control","F",96.85
"797",2009,14,"na","Control","L",0.25
"798",2009,14,"na","Control","S",2.55
"799",2009,14,"na","Control","NA",157.8
"800",2009,14,"na","Control","C4",0
"801",2009,14,"na","Control","O",0
"802",2009,14,"na","Control","W",0
"803",2009,14,"na","Control","G",0
"804",2009,14,"na","Control","moss_lichen",0
"805",2009,14,"na","Control","moss",0
"806",2009,14,"na","Control","lichen",0
"807",2009,15,"na","FoliarFungicide","Unknown",0
"808",2009,15,"na","FoliarFungicide","C3",131.6
"809",2009,15,"na","FoliarFungicide","F",30.55
"810",2009,15,"na","FoliarFungicide","L",4.45
"811",2009,15,"na","FoliarFungicide","S",3
"812",2009,15,"na","FoliarFungicide","NA",144.25
"813",2009,15,"na","FoliarFungicide","C4",0
"814",2009,15,"na","FoliarFungicide","O",0
"815",2009,15,"na","FoliarFungicide","W",0
"816",2009,15,"na","FoliarFungicide","G",0
"817",2009,15,"na","FoliarFungicide","moss_lichen",0
"818",2009,15,"na","FoliarFungicide","moss",0
"819",2009,15,"na","FoliarFungicide","lichen",0
"820",2009,16,"na","Insecticide","Unknown",0
"821",2009,16,"na","Insecticide","C3",84.9
"822",2009,16,"na","Insecticide","F",10.85
"823",2009,16,"na","Insecticide","L",6.15
"824",2009,16,"na","Insecticide","S",2.85
"825",2009,16,"na","Insecticide","NA",83.2
"826",2009,16,"na","Insecticide","C4",0
"827",2009,16,"na","Insecticide","O",0
"828",2009,16,"na","Insecticide","W",0
"829",2009,16,"na","Insecticide","G",0
"830",2009,16,"na","Insecticide","moss_lichen",0
"831",2009,16,"na","Insecticide","moss",0
"832",2009,16,"na","Insecticide","lichen",0
"833",2009,17,"na","SoilDrenchFungicide","Unknown",0
"834",2009,17,"na","SoilDrenchFungicide","C3",74
"835",2009,17,"na","SoilDrenchFungicide","F",44.1
"836",2009,17,"na","SoilDrenchFungicide","L",5.9
"837",2009,17,"na","SoilDrenchFungicide","S",2
"838",2009,17,"na","SoilDrenchFungicide","NA",111.85
"839",2009,17,"na","SoilDrenchFungicide","C4",0
"840",2009,17,"na","SoilDrenchFungicide","O",0
"841",2009,17,"na","SoilDrenchFungicide","W",0
"842",2009,17,"na","SoilDrenchFungicide","G",0
"843",2009,17,"na","SoilDrenchFungicide","moss_lichen",0
"844",2009,17,"na","SoilDrenchFungicide","moss",0
"845",2009,17,"na","SoilDrenchFungicide","lichen",0
"846",2009,18,"na","Fenced","Unknown",0
"847",2009,18,"na","Fenced","C3",89.9
"848",2009,18,"na","Fenced","F",5.35
"849",2009,18,"na","Fenced","L",10.45
"850",2009,18,"na","Fenced","S",4.65
"851",2009,18,"na","Fenced","NA",173.4
"852",2009,18,"na","Fenced","C4",0
"853",2009,18,"na","Fenced","O",0
"854",2009,18,"na","Fenced","W",0
"855",2009,18,"na","Fenced","G",0
"856",2009,18,"na","Fenced","moss_lichen",0
"857",2009,18,"na","Fenced","moss",0
"858",2009,18,"na","Fenced","lichen",0
"859",2009,19,"na","Insecticide","Unknown",0
"860",2009,19,"na","Insecticide","C3",77.85
"861",2009,19,"na","Insecticide","F",6.7
"862",2009,19,"na","Insecticide","L",10.35
"863",2009,19,"na","Insecticide","S",3.3
"864",2009,19,"na","Insecticide","NA",150.4
"865",2009,19,"na","Insecticide","C4",0
"866",2009,19,"na","Insecticide","O",0
"867",2009,19,"na","Insecticide","W",0
"868",2009,19,"na","Insecticide","G",0
"869",2009,19,"na","Insecticide","moss_lichen",0
"870",2009,19,"na","Insecticide","moss",0
"871",2009,19,"na","Insecticide","lichen",0
"872",2009,20,"na","SoilDrenchFungicide","Unknown",0
"873",2009,20,"na","SoilDrenchFungicide","C3",100.3
"874",2009,20,"na","SoilDrenchFungicide","F",11.65
"875",2009,20,"na","SoilDrenchFungicide","L",3.75
"876",2009,20,"na","SoilDrenchFungicide","S",4.4
"877",2009,20,"na","SoilDrenchFungicide","NA",147.75
"878",2009,20,"na","SoilDrenchFungicide","C4",0
"879",2009,20,"na","SoilDrenchFungicide","O",0
"880",2009,20,"na","SoilDrenchFungicide","W",0
"881",2009,20,"na","SoilDrenchFungicide","G",0
"882",2009,20,"na","SoilDrenchFungicide","moss_lichen",0
"883",2009,20,"na","SoilDrenchFungicide","moss",0
"884",2009,20,"na","SoilDrenchFungicide","lichen",0
"885",2009,21,"na","Fenced","Unknown",0
"886",2009,21,"na","Fenced","C3",74.95
"887",2009,21,"na","Fenced","F",5.6
"888",2009,21,"na","Fenced","L",0
"889",2009,21,"na","Fenced","S",3.15
"890",2009,21,"na","Fenced","NA",126.5
"891",2009,21,"na","Fenced","C4",0
"892",2009,21,"na","Fenced","O",0
"893",2009,21,"na","Fenced","W",0
"894",2009,21,"na","Fenced","G",0
"895",2009,21,"na","Fenced","moss_lichen",0
"896",2009,21,"na","Fenced","moss",0
"897",2009,21,"na","Fenced","lichen",0
"898",2009,22,"na","FoliarFungicide","Unknown",0
"899",2009,22,"na","FoliarFungicide","C3",68.05
"900",2009,22,"na","FoliarFungicide","F",30.3
"901",2009,22,"na","FoliarFungicide","L",7.25
"902",2009,22,"na","FoliarFungicide","S",3.3
"903",2009,22,"na","FoliarFungicide","NA",65.45
"904",2009,22,"na","FoliarFungicide","C4",0
"905",2009,22,"na","FoliarFungicide","O",0
"906",2009,22,"na","FoliarFungicide","W",0
"907",2009,22,"na","FoliarFungicide","G",0
"908",2009,22,"na","FoliarFungicide","moss_lichen",0
"909",2009,22,"na","FoliarFungicide","moss",0
"910",2009,22,"na","FoliarFungicide","lichen",0
"911",2009,23,"na","AllPesticides","Unknown",0
"912",2009,23,"na","AllPesticides","C3",122.9
"913",2009,23,"na","AllPesticides","F",78.25
"914",2009,23,"na","AllPesticides","L",0.65
"915",2009,23,"na","AllPesticides","S",6.55
"916",2009,23,"na","AllPesticides","NA",126.75
"917",2009,23,"na","AllPesticides","C4",0
"918",2009,23,"na","AllPesticides","O",0.25
"919",2009,23,"na","AllPesticides","W",0
"920",2009,23,"na","AllPesticides","G",0
"921",2009,23,"na","AllPesticides","moss_lichen",0.25
"922",2009,23,"na","AllPesticides","moss",0.25
"923",2009,23,"na","AllPesticides","lichen",0
"924",2009,24,"na","Control","Unknown",0
"925",2009,24,"na","Control","C3",51.1
"926",2009,24,"na","Control","F",10.45
"927",2009,24,"na","Control","L",0
"928",2009,24,"na","Control","S",0.15
"929",2009,24,"na","Control","NA",41.95
"930",2009,24,"na","Control","C4",0
"931",2009,24,"na","Control","O",1.6
"932",2009,24,"na","Control","W",0
"933",2009,24,"na","Control","G",0
"934",2009,24,"na","Control","moss_lichen",1.6
"935",2009,24,"na","Control","moss",1.6
"936",2009,24,"na","Control","lichen",0
"937",2009,25,"na","Fenced","Unknown",0
"938",2009,25,"na","Fenced","C3",114.35
"939",2009,25,"na","Fenced","F",0.45
"940",2009,25,"na","Fenced","L",5.7
"941",2009,25,"na","Fenced","S",0.95
"942",2009,25,"na","Fenced","NA",128.3
"943",2009,25,"na","Fenced","C4",0
"944",2009,25,"na","Fenced","O",0
"945",2009,25,"na","Fenced","W",0
"946",2009,25,"na","Fenced","G",0
"947",2009,25,"na","Fenced","moss_lichen",0
"948",2009,25,"na","Fenced","moss",0
"949",2009,25,"na","Fenced","lichen",0
"950",2009,26,"na","FoliarFungicide","Unknown",0
"951",2009,26,"na","FoliarFungicide","C3",130.1
"952",2009,26,"na","FoliarFungicide","F",1.55
"953",2009,26,"na","FoliarFungicide","L",5.05
"954",2009,26,"na","FoliarFungicide","S",3.05
"955",2009,26,"na","FoliarFungicide","NA",123.65
"956",2009,26,"na","FoliarFungicide","C4",0
"957",2009,26,"na","FoliarFungicide","O",0
"958",2009,26,"na","FoliarFungicide","W",0
"959",2009,26,"na","FoliarFungicide","G",0
"960",2009,26,"na","FoliarFungicide","moss_lichen",0
"961",2009,26,"na","FoliarFungicide","moss",0
"962",2009,26,"na","FoliarFungicide","lichen",0
"963",2009,27,"na","SoilDrenchFungicide","Unknown",0
"964",2009,27,"na","SoilDrenchFungicide","C3",55.25
"965",2009,27,"na","SoilDrenchFungicide","F",0.75
"966",2009,27,"na","SoilDrenchFungicide","L",14.1
"967",2009,27,"na","SoilDrenchFungicide","S",3
"968",2009,27,"na","SoilDrenchFungicide","NA",113.65
"969",2009,27,"na","SoilDrenchFungicide","C4",0
"970",2009,27,"na","SoilDrenchFungicide","O",0
"971",2009,27,"na","SoilDrenchFungicide","W",0
"972",2009,27,"na","SoilDrenchFungicide","G",0
"973",2009,27,"na","SoilDrenchFungicide","moss_lichen",0
"974",2009,27,"na","SoilDrenchFungicide","moss",0
"975",2009,27,"na","SoilDrenchFungicide","lichen",0
"976",2009,28,"na","AllPesticides","Unknown",0
"977",2009,28,"na","AllPesticides","C3",79.25
"978",2009,28,"na","AllPesticides","F",23.2
"979",2009,28,"na","AllPesticides","L",0
"980",2009,28,"na","AllPesticides","S",3.35
"981",2009,28,"na","AllPesticides","NA",105.7
"982",2009,28,"na","AllPesticides","C4",0
"983",2009,28,"na","AllPesticides","O",0
"984",2009,28,"na","AllPesticides","W",0
"985",2009,28,"na","AllPesticides","G",0
"986",2009,28,"na","AllPesticides","moss_lichen",0
"987",2009,28,"na","AllPesticides","moss",0
"988",2009,28,"na","AllPesticides","lichen",0
"989",2009,29,"na","Control","Unknown",0
"990",2009,29,"na","Control","C3",49.7
"991",2009,29,"na","Control","F",59.7
"992",2009,29,"na","Control","L",21.3
"993",2009,29,"na","Control","S",2.7
"994",2009,29,"na","Control","NA",77.5
"995",2009,29,"na","Control","C4",0
"996",2009,29,"na","Control","O",0
"997",2009,29,"na","Control","W",0
"998",2009,29,"na","Control","G",0
"999",2009,29,"na","Control","moss_lichen",0
"1000",2009,29,"na","Control","moss",0
"1001",2009,29,"na","Control","lichen",0
"1002",2009,30,"na","Insecticide","Unknown",0
"1003",2009,30,"na","Insecticide","C3",52.05
"1004",2009,30,"na","Insecticide","F",37.2
"1005",2009,30,"na","Insecticide","L",8.3
"1006",2009,30,"na","Insecticide","S",2.35
"1007",2009,30,"na","Insecticide","NA",77.1
"1008",2009,30,"na","Insecticide","C4",0
"1009",2009,30,"na","Insecticide","O",0
"1010",2009,30,"na","Insecticide","W",0
"1011",2009,30,"na","Insecticide","G",0
"1012",2009,30,"na","Insecticide","moss_lichen",0
"1013",2009,30,"na","Insecticide","moss",0
"1014",2009,30,"na","Insecticide","lichen",0
"1015",2009,31,"na","SoilDrenchFungicide","Unknown",0
"1016",2009,31,"na","SoilDrenchFungicide","C3",61.35
"1017",2009,31,"na","SoilDrenchFungicide","F",3.75
"1018",2009,31,"na","SoilDrenchFungicide","L",0
"1019",2009,31,"na","SoilDrenchFungicide","S",2.85
"1020",2009,31,"na","SoilDrenchFungicide","NA",113.05
"1021",2009,31,"na","SoilDrenchFungicide","C4",0
"1022",2009,31,"na","SoilDrenchFungicide","O",0
"1023",2009,31,"na","SoilDrenchFungicide","W",0
"1024",2009,31,"na","SoilDrenchFungicide","G",0
"1025",2009,31,"na","SoilDrenchFungicide","moss_lichen",0
"1026",2009,31,"na","SoilDrenchFungicide","moss",0
"1027",2009,31,"na","SoilDrenchFungicide","lichen",0
"1028",2009,32,"na","Control","Unknown",0
"1029",2009,32,"na","Control","C3",72.35
"1030",2009,32,"na","Control","F",5.4
"1031",2009,32,"na","Control","L",0
"1032",2009,32,"na","Control","S",0.75
"1033",2009,32,"na","Control","NA",157.3
"1034",2009,32,"na","Control","C4",0
"1035",2009,32,"na","Control","O",0.3
"1036",2009,32,"na","Control","W",0
"1037",2009,32,"na","Control","G",0
"1038",2009,32,"na","Control","moss_lichen",0.3
"1039",2009,32,"na","Control","moss",0
"1040",2009,32,"na","Control","lichen",0
"1041",2009,33,"na","Fenced","Unknown",0
"1042",2009,33,"na","Fenced","C3",85.2
"1043",2009,33,"na","Fenced","F",0
"1044",2009,33,"na","Fenced","L",6.5
"1045",2009,33,"na","Fenced","S",1.9
"1046",2009,33,"na","Fenced","NA",267.15
"1047",2009,33,"na","Fenced","C4",0
"1048",2009,33,"na","Fenced","O",5.8
"1049",2009,33,"na","Fenced","W",0
"1050",2009,33,"na","Fenced","G",0
"1051",2009,33,"na","Fenced","moss_lichen",5.8
"1052",2009,33,"na","Fenced","moss",0
"1053",2009,33,"na","Fenced","lichen",0
"1054",2009,34,"na","AllPesticides","Unknown",0
"1055",2009,34,"na","AllPesticides","C3",113.6
"1056",2009,34,"na","AllPesticides","F",9.65
"1057",2009,34,"na","AllPesticides","L",0
"1058",2009,34,"na","AllPesticides","S",3.35
"1059",2009,34,"na","AllPesticides","NA",127.4
"1060",2009,34,"na","AllPesticides","C4",0
"1061",2009,34,"na","AllPesticides","O",0
"1062",2009,34,"na","AllPesticides","W",0
